"trump_vote","host_imm","unemp","male","college","white","home_owner","age","weight"
1,7.5,0,1,0,1,0,47,1.49575
1,5,0,0,0,1,1,38,0.3103163
0,2.5,0,0,1,0,0,62,0.6969888
0,2.5,0,0,1,0,1,28,0.6544293
0,5,0,1,1,0,1,29,1.065451
1,7.5,0,0,0,1,1,50,1.159881
NA,7.5,0,0,1,0,0,21,0.2843051
NA,2.5,0,1,1,1,1,30,0.1138047
1,5,0,0,1,0,1,31,0.2222441
1,7.5,0,0,0,1,1,56,1.01732
0,2.5,0,1,1,0,1,37,0.4816217
NA,0,0,0,1,1,0,32,0.05826848
1,10,0,0,0,1,1,36,6.239753
NA,0,0,0,1,0,1,30,0.02389217
1,5,0,0,0,1,1,34,0.7384772
0,10,0,1,0,1,1,36,2.71364
0,2.5,0,1,1,0,1,51,0.936004
0,7.5,0,1,1,0,0,59,0.01885461
0,2.5,0,0,1,1,1,32,0.3375193
1,2.5,0,0,0,1,1,54,1.433631
NA,0,0,0,0,0,0,63,1.006565
1,7.5,0,1,1,1,1,34,1.376446
NA,2.5,0,0,1,0,0,26,0.7687981
0,7.5,0,0,1,0,1,39,0.7714379
NA,7.5,0,0,0,1,1,44,0.262297
1,5,0,0,1,1,1,40,0.8341974
0,0,0,0,1,0,0,47,0.1857549
0,0,0,1,1,0,0,28,1.576883
NA,0,0,0,0,0,1,24,0.3660476
1,10,0,0,0,1,1,66,3.135914
NA,2.5,0,0,1,0,1,28,0.006995282
1,5,0,0,1,1,0,33,1.464522
1,10,0,0,0,1,1,49,0.3789993
NA,0,0,0,0,1,0,32,2.498597
NA,2.5,0,0,0,0,0,36,0.145042
NA,0,0,0,1,0,0,28,0.1637442
NA,5,0,1,0,1,1,50,0.03530225
1,5,0,0,1,1,0,34,0.5170059
NA,2.5,0,1,1,1,0,32,0.1903645
1,7.5,0,0,1,0,1,48,0.8100982
1,5,0,0,1,1,1,36,0.5787966
NA,2.5,0,0,0,0,0,64,1.552478
0,0,0,0,1,1,1,30,0.747476
0,2.5,0,1,1,0,1,42,0.2161471
0,7.5,0,0,0,0,0,55,0.2534204
0,0,0,0,1,1,1,35,0.4714309
NA,5,0,1,0,1,0,55,0.2861862
0,2.5,0,0,0,0,1,68,2.538984
0,2.5,0,0,1,0,1,55,0.1930335
0,5,0,1,1,0,1,71,0.8073163
0,2.5,0,0,0,0,0,72,0.1790438
NA,5,0,0,1,0,1,50,0.1404141
0,0,0,1,1,0,1,75,0.337992
1,7.5,0,0,0,1,1,70,1.581417
0,5,0,0,0,0,0,36,1.636913
NA,2.5,0,0,0,0,1,18,0.2602284
NA,7.5,0,1,1,0,0,30,1.70245
1,7.5,0,1,0,1,1,68,1.184431
0,7.5,0,1,0,1,0,39,0.7372134
NA,2.5,0,0,0,0,1,48,0.6593599
0,7.5,0,0,0,0,1,63,0.6393136
0,7.5,0,1,1,1,1,62,0.09292675
0,5,0,0,1,0,1,36,0.4704187
0,5,0,0,0,0,0,51,0.5952863
1,7.5,0,0,0,1,1,32,1.175717
NA,7.5,0,1,1,1,1,30,0.1292602
0,2.5,0,0,1,0,1,24,0.2053767
0,0,0,1,1,0,0,38,0.1259209
NA,7.5,0,0,1,1,0,26,0.2835358
NA,0,0,0,0,1,0,20,1.695437
NA,10,0,1,1,1,1,32,0.3440955
0,2.5,0,0,1,0,1,29,0.3037448
NA,2.5,0,0,1,0,1,27,0.1651162
0,0,0,0,1,1,0,32,0.1821793
1,7.5,0,0,1,0,0,25,0.4479927
1,10,0,1,0,1,0,65,0.5157548
NA,7.5,0,0,1,0,0,27,0.3042225
NA,7.5,0,0,0,1,0,32,1.439938
1,10,0,0,0,1,1,57,1.81537
0,0,0,0,1,1,0,27,0.2054686
0,0,0,1,0,1,1,61,4.580446
NA,5,1,1,0,0,0,31,8.926383
NA,5,0,1,0,1,1,42,0.6214103
NA,0,0,0,0,1,0,62,0.134909
NA,7.5,0,1,1,1,1,25,0.1049282
0,0,0,1,0,1,0,24,1.820616
0,0,0,0,1,0,1,36,0.7723119
0,5,0,1,1,1,0,25,0.6052
1,5,0,0,0,1,0,67,0.9717729
NA,5,0,0,1,1,0,32,1.735881
1,5,0,0,0,0,1,57,1.824779
0,0,0,0,1,1,0,31,0.3895279
NA,10,0,1,0,1,1,65,1.184061
0,2.5,0,1,0,0,1,77,0.3397136
0,2.5,0,1,1,0,1,51,0.5152415
1,10,0,0,1,1,1,32,0.7122249
0,0,0,0,1,1,0,30,0.7369495
NA,0,0,0,0,0,0,21,0.6140108
0,10,0,0,0,1,1,65,0.412722
0,2.5,0,1,1,1,0,27,0.8948202
0,2.5,0,1,0,0,1,52,1.020291
0,2.5,0,0,0,0,0,58,0.7581185
NA,0,0,0,1,0,1,31,0.1828234
0,2.5,0,0,0,1,0,23,1.06116
NA,7.5,0,1,1,1,1,34,0.03052307
0,7.5,0,0,0,1,1,53,1.1095
0,5,0,0,0,0,1,18,0.130662
1,7.5,0,1,0,1,1,76,0.8502097
0,2.5,0,0,1,1,1,35,1.064933
0,2.5,0,0,1,1,0,28,0.2599687
NA,10,0,1,1,0,1,30,0.2749731
1,7.5,0,0,0,1,1,70,0.4724292
NA,5,0,0,0,0,1,36,0.3510797
0,2.5,0,0,0,1,1,62,0.6790517
NA,5,0,1,1,0,1,74,0.4838856
NA,5,0,0,1,1,1,35,0.07697918
NA,2.5,0,0,1,0,1,40,0.3189571
NA,2.5,0,0,1,1,1,30,0.2122026
1,2.5,0,0,0,0,1,33,0.4360261
0,0,0,0,1,1,0,34,0.130089
NA,0,0,0,0,0,0,20,0.0695746
0,2.5,0,0,1,0,0,27,0.5352356
0,2.5,0,0,0,1,1,74,1.340334
1,7.5,0,0,0,1,0,23,1.245645
NA,10,0,1,1,1,1,35,0.3549098
1,7.5,0,1,0,1,1,39,0.4989315
0,5,0,0,1,0,0,30,0.4001526
NA,7.5,0,0,0,1,1,27,0.7650968
0,2.5,1,0,0,0,0,20,0.02267528
NA,7.5,0,0,0,1,0,19,0.2774452
NA,7.5,0,0,0,1,1,40,0.1942601
NA,5,0,1,0,1,1,44,0.5264357
NA,0,0,1,1,0,1,29,0.3402878
NA,10,0,1,0,1,1,30,0.5209501
NA,2.5,0,0,0,0,0,30,0.3074994
NA,5,0,1,0,1,0,54,0.8388815
1,5,0,0,1,1,0,29,0.5307684
0,0,0,0,1,0,0,28,0.1621286
NA,7.5,0,0,1,1,1,22,1.364587
NA,0,0,0,1,1,0,28,1.148817
0,0,0,0,1,0,0,40,0.4457982
NA,10,0,0,1,0,0,30,0.5867908
NA,7.5,0,0,0,1,1,45,1.909908
1,5,0,0,0,1,1,75,0.8357517
NA,2.5,0,1,1,0,1,59,0.2765097
0,2.5,0,0,1,0,0,27,0.2688254
NA,7.5,0,0,1,0,0,57,0.2063502
0,10,0,0,1,0,0,56,0.5413466
NA,2.5,0,1,0,1,1,31,0.2537828
0,5,0,0,0,1,0,26,0.6718415
1,5,0,1,0,1,0,74,1.39754
0,7.5,0,0,1,1,1,30,1.045101
NA,2.5,0,0,1,0,1,33,0.2287849
1,2.5,0,1,1,1,1,35,0.4579351
0,2.5,0,0,0,1,1,19,2.568815
NA,2.5,0,0,0,1,0,56,2.893863
0,5,0,0,0,0,0,29,1.45774
NA,2.5,0,0,0,0,0,55,1.871171
0,2.5,0,1,1,0,0,34,0.4277472
0,0,0,0,1,0,0,31,0.4566398
NA,2.5,0,1,1,1,1,27,0.8472374
NA,5,0,0,1,0,1,35,0.1705246
0,7.5,0,1,1,1,0,25,1.054631
0,2.5,0,0,1,0,1,63,0.4472839
NA,7.5,0,1,0,1,0,19,0.2911267
0,2.5,0,0,0,1,0,26,0.7510314
1,10,0,0,0,1,1,72,1.588447
NA,5,0,0,1,0,1,31,0.12927
NA,5,1,1,0,1,0,29,1.521619
NA,0,0,0,1,0,1,28,0.4913126
0,2.5,0,1,0,1,1,27,1.233848
0,2.5,0,0,1,0,0,25,0.2100174
0,10,0,0,1,1,NA,39,0.2206622
NA,2.5,0,1,1,1,1,35,0.1265557
NA,2.5,0,1,1,0,0,30,0.1967528
0,0,0,0,1,1,0,23,0.4016673
0,5,0,0,0,1,1,20,0.9333478
1,10,0,0,0,1,1,58,1.034803
0,0,0,0,1,0,1,44,0.7069876
0,0,0,1,1,0,1,37,0.2943716
1,5,0,1,0,1,0,56,0.8697697
NA,7.5,0,0,0,1,1,67,0.1299365
NA,5,0,0,0,0,1,41,0.3044361
1,5,0,1,0,1,0,30,2.144295
NA,2.5,0,0,1,0,1,29,0.8976668
NA,2.5,0,0,0,1,0,43,0.3270827
0,0,0,0,0,1,1,56,1.105969
NA,2.5,0,0,1,0,1,44,0.2458241
0,7.5,0,1,1,0,1,46,0.1583173
0,0,0,0,0,1,0,21,0.2736769
NA,7.5,0,1,0,0,0,70,5.959349
0,0,0,0,1,0,1,31,1.014736
0,5,0,1,1,1,1,28,0.4503557
1,5,0,0,1,0,1,35,0.7082596
0,2.5,0,1,0,0,0,61,0.4921196
0,7.5,0,0,0,1,0,47,1.753247
0,10,0,0,1,0,1,50,0.2818802
0,0,0,0,1,0,1,33,0.1104273
NA,2.5,0,0,1,0,0,48,0.192802
NA,2.5,0,0,0,1,1,67,2.888755
1,10,0,0,0,1,1,48,0.8928501
NA,0,0,0,1,0,1,41,0.02692189
0,0,0,0,1,1,0,29,1.454585
1,2.5,0,0,0,1,1,66,1.025384
NA,5,0,0,1,0,1,52,0.2676417
0,0,0,1,1,1,1,31,0.7824628
NA,2.5,0,1,0,1,0,34,6.108084
0,0,0,0,1,1,0,28,1.086419
NA,2.5,0,0,1,0,1,49,1.691507
0,2.5,0,1,1,0,0,24,0.6393165
0,0,0,0,0,1,0,23,0.9325026
0,2.5,0,0,0,0,1,62,5.779649
0,0,0,0,1,1,0,28,0.7505836
1,0,0,1,0,1,1,73,1.148598
0,5,0,1,1,0,1,68,0.7149864
NA,2.5,0,1,1,0,0,44,0.1775139
1,10,1,1,1,1,1,40,1.10739
1,7.5,0,1,0,1,1,70,0.8502097
1,10,0,0,0,1,1,35,0.8977835
NA,5,0,0,1,0,1,60,1.280192
0,2.5,0,0,1,1,0,31,0.2730317
NA,7.5,0,1,1,0,0,25,1.288081
0,2.5,0,1,1,1,0,32,0.3359037
NA,2.5,0,0,1,0,0,29,3.479906
1,5,1,0,0,1,0,26,1.890919
0,2.5,0,0,1,0,0,32,0.6056009
0,7.5,0,0,0,1,1,61,0.6650759
NA,7.5,0,1,1,0,0,42,0.4935769
0,0,0,0,1,0,1,27,1.862736
1,10,0,1,1,0,1,27,0.3692287
NA,7.5,0,1,0,1,1,57,3.631404
0,2.5,0,0,1,0,1,34,0.7630655
1,7.5,0,1,0,1,1,63,2.005158
0,2.5,0,0,1,0,1,32,0.6164324
NA,0,0,1,1,0,0,67,0.05261729
NA,5,0,0,1,1,0,25,0.05531638
0,2.5,0,1,0,0,0,55,0.703913
1,10,0,0,0,1,1,51,0.4555276
1,5,0,0,0,1,1,32,0.3839828
0,7.5,0,0,0,0,0,39,0.5073448
NA,2.5,0,0,0,0,NA,18,0.1624324
NA,0,0,0,0,1,1,38,0.2200805
0,10,0,0,1,1,1,75,1.061526
1,5,0,0,0,0,0,55,0.2529463
1,10,0,0,0,1,0,27,0.6254254
NA,7.5,0,1,0,0,0,49,0.2171419
NA,7.5,0,0,0,1,1,35,1.52546
NA,7.5,0,0,1,1,1,34,0.3310611
0,0,0,0,0,1,1,64,1.053295
0,0,0,0,0,1,1,29,1.346703
0,2.5,0,0,0,0,0,59,0.2720492
1,5,0,0,1,1,1,49,0.2202469
NA,10,0,1,1,0,0,33,0.8543147
0,0,0,0,0,0,0,39,0.09639716
NA,0,0,0,1,0,1,42,0.2458241
0,0,0,0,1,0,1,73,0.1784216
0,0,0,0,1,0,1,66,0.3370998
NA,0,0,1,1,0,0,35,0.8751503
0,0,0,0,1,1,1,29,1.009833
0,2.5,0,0,0,1,1,34,3.559978
NA,0,0,0,0,0,1,39,0.1279528
NA,0,0,0,1,0,1,33,1.280239
0,5,0,1,1,0,1,36,0.3278483
0,2.5,0,0,1,0,1,35,0.6220282
1,10,0,0,0,1,0,37,0.2127453
1,2.5,0,0,1,1,0,23,0.1058724
NA,5,0,0,0,0,1,52,1.587244
0,0,0,1,0,1,0,53,0.7221043
NA,7.5,0,0,1,0,1,24,0.8124814
NA,2.5,0,0,0,1,0,53,7.833995
1,5,0,0,1,1,1,35,0.3621242
NA,2.5,0,0,0,1,0,21,0.4168447
NA,10,0,1,0,0,1,53,1.264898
NA,2.5,0,1,1,1,0,35,0.1292602
NA,0,0,1,1,0,0,26,0.5913335
0,2.5,0,0,1,1,1,35,0.7093095
1,2.5,0,0,0,1,0,80,1.000319
0,0,0,0,0,1,0,34,0.2745835
0,2.5,0,0,0,1,1,72,0.9497072
1,7.5,0,0,0,0,1,54,1.583816
0,0,0,0,1,0,0,23,0.2157755
NA,2.5,0,0,1,0,0,24,0.08396953
1,5,0,1,0,0,1,49,0.6681621
NA,0,0,0,0,1,0,27,1.385984
NA,0,0,0,0,0,0,24,0.08293638
NA,0,0,1,1,0,0,36,0.3432912
NA,0,0,0,1,1,1,29,0.90143
0,0,0,1,1,0,0,28,0.4379734
0,2.5,0,1,1,0,1,33,0.3234045
NA,2.5,0,0,0,1,1,41,2.812162
0,2.5,0,0,0,1,1,31,1.275471
0,2.5,0,0,0,0,0,55,1.210307
NA,0,0,0,1,0,1,46,0.2390353
0,2.5,0,0,0,0,1,54,0.3477257
1,5,0,1,1,1,0,34,0.6759367
1,5,1,0,0,1,1,41,1.040074
0,2.5,0,0,1,0,1,38,1.182487
NA,2.5,0,0,1,0,1,68,0.5225073
NA,10,0,0,0,1,0,27,0.1934214
1,10,0,0,0,1,1,39,1.451019
1,0,0,0,0,1,1,43,0.7400496
NA,5,0,1,1,1,1,32,0.5794492
0,2.5,0,1,1,0,0,30,0.3533544
NA,10,0,0,0,0,1,38,0.497416
1,0,0,0,1,1,1,28,1.579595
1,10,0,0,0,1,1,38,0.9234383
1,5,0,1,1,0,1,70,0.2070043
NA,2.5,0,1,1,0,1,33,0.6533977
0,2.5,0,0,0,1,1,43,0.6086685
0,2.5,0,0,1,0,1,67,0.2960817
0,0,0,1,1,0,1,29,1.686553
NA,2.5,0,0,0,0,1,21,0.6998244
0,0,1,0,1,0,1,59,0.1717711
NA,7.5,0,0,1,0,0,49,0.09221455
1,10,0,1,0,0,0,48,3.312854
NA,10,0,1,0,1,1,18,0.9782183
1,10,0,0,1,1,1,42,1.341047
NA,2.5,0,0,1,1,0,28,0.9059492
0,2.5,0,1,1,0,1,73,0.2969705
NA,2.5,0,0,0,0,1,36,1.269602
NA,10,0,1,0,0,1,29,1.489395
0,7.5,0,1,0,0,1,53,0.5893069
0,0,0,0,1,0,1,66,0.537273
NA,5,1,0,1,1,0,36,0.4584489
0,7.5,0,0,1,1,1,39,1.022689
NA,0,0,1,1,0,0,33,0.7066141
1,2.5,0,1,1,0,1,28,0.2442509
0,0,0,0,0,1,0,34,1.005212
NA,7.5,1,0,0,0,0,34,0.270552
NA,0,0,0,0,0,0,23,3.751738
NA,2.5,0,0,1,0,0,28,0.4430411
1,7.5,0,0,0,1,0,30,1.771592
0,0,0,0,1,1,0,38,1.23515
0,0,0,0,0,0,1,55,0.6148155
0,2.5,0,1,1,0,0,34,0.3222197
0,5,0,1,1,0,0,33,0.1250799
NA,5,0,1,1,1,0,37,0.5850549
0,7.5,0,0,1,0,1,35,0.1989519
NA,0,0,0,0,1,0,50,4.545811
0,0,0,1,0,1,1,23,2.713663
0,0,0,1,1,0,0,45,0.2473515
NA,7.5,0,0,1,1,1,35,0.3134024
NA,0,0,0,1,0,0,27,0.09500426
NA,7.5,0,1,1,1,0,41,0.1037859
0,5,0,0,1,0,1,35,0.4531791
0,2.5,0,1,0,0,0,57,0.5961964
NA,5,0,0,0,0,1,49,0.07782576
NA,2.5,0,0,0,1,0,19,0.3547581
1,10,0,0,0,0,0,76,0.8909015
NA,0,0,0,0,0,0,22,0.4497356
NA,0,0,0,0,1,0,46,0.3058376
NA,0,0,1,1,1,0,29,1.919716
NA,0,0,0,1,1,1,30,0.3634446
1,10,0,1,0,1,0,48,1.142257
NA,7.5,0,0,0,1,0,58,0.06176474
1,10,0,1,0,1,1,76,1.137497
0,2.5,0,0,1,0,1,31,0.7922764
1,10,0,0,0,1,0,41,1.341413
NA,2.5,0,0,0,1,0,34,0.6310306
NA,5,0,0,0,1,1,42,1.155085
0,2.5,0,0,0,1,1,37,0.3859946
0,7.5,0,1,1,0,1,40,1.405565
1,10,0,0,0,1,0,56,0.8019284
0,0,0,0,1,1,1,29,0.756337
1,10,1,0,0,1,1,46,1.155089
NA,10,0,0,0,1,1,53,3.299434
0,2.5,0,0,0,1,1,63,0.5407759
1,10,0,0,0,1,1,69,0.5663897
1,2.5,0,1,0,1,0,41,1.36293
0,0,0,0,1,1,0,27,0.5817916
NA,7.5,0,0,0,1,0,36,1.714445
0,0,0,1,1,1,0,66,0.06687034
0,2.5,0,0,1,1,0,34,0.8645985
1,10,0,0,0,1,1,42,5.886453
1,0,0,1,1,1,1,28,0.5126731
1,2.5,0,0,0,1,1,41,1.101676
NA,5,0,0,1,1,0,30,0.2610447
NA,5,0,1,0,1,1,47,0.1862222
1,10,0,0,0,1,1,75,0.8539616
0,0,0,0,0,1,0,44,0.7211454
1,7.5,0,1,1,1,0,28,0.699447
0,2.5,0,0,1,0,1,55,0.8670882
NA,2.5,0,1,1,0,0,24,0.3372583
1,10,0,0,0,1,0,67,2.053295
NA,10,1,1,0,0,1,58,1.100193
1,2.5,0,0,0,1,1,47,1.196786
0,0,0,1,1,0,1,46,0.3648753
0,2.5,0,0,1,1,0,35,0.5234973
NA,0,1,0,1,0,0,58,0.3153503
NA,2.5,0,0,1,0,0,26,0.4718628
1,10,0,0,0,1,1,49,0.3022843
NA,10,0,0,1,0,1,54,2.010585
0,2.5,0,0,0,1,1,51,0.9154024
1,0,0,0,0,1,1,56,0.4142158
NA,2.5,0,1,1,0,1,39,0.5942481
0,5,0,1,1,0,1,55,0.184727
NA,0,0,0,0,1,1,51,0.08116777
0,0,0,0,0,1,0,47,0.4759283
NA,0,0,0,0,0,0,29,0.188628
NA,7.5,1,0,0,0,1,50,0.6624505
0,5,0,1,1,0,1,36,1.41322
NA,2.5,0,1,0,1,1,41,0.7207025
NA,5,0,1,1,0,0,43,0.3286529
NA,5,0,1,0,1,1,50,0.1862222
NA,7.5,0,0,0,0,1,26,1.275921
0,5,0,1,0,0,1,48,0.2935467
1,10,0,0,0,1,1,43,1.720871
0,2.5,0,0,1,1,0,37,0.6435873
NA,0,0,0,0,0,1,56,0.7044247
NA,0,0,1,0,1,0,39,2.929474
1,10,0,0,0,1,1,65,0.4441473
0,7.5,0,0,0,1,0,42,1.060385
NA,2.5,0,1,0,1,1,55,2.686542
1,7.5,0,0,0,1,0,24,0.9626483
NA,7.5,0,1,0,1,1,49,0.5337731
0,0,0,0,1,0,0,35,0.1652317
NA,2.5,0,0,0,1,0,37,0.2131398
0,2.5,0,1,1,1,1,30,0.2936875
NA,2.5,0,0,0,1,0,44,0.2678575
0,10,0,1,0,0,1,47,5.010184
1,5,0,1,1,1,1,70,0.2182366
NA,5,0,0,0,0,1,68,2.367666
NA,0,0,0,0,0,0,49,1.395806
0,2.5,0,0,1,1,1,31,0.9517793
1,10,0,0,0,1,0,57,2.387328
NA,2.5,0,1,1,1,1,31,0.1845654
0,0,0,0,0,0,0,28,1.533795
NA,0,0,1,1,1,1,34,0.3996845
0,2.5,0,0,1,0,0,65,0.2078311
0,5,0,0,0,1,1,86,0.5481941
1,10,0,0,1,1,0,25,1.227691
NA,2.5,0,1,1,1,0,22,0.3185935
0,0,0,1,0,1,1,28,1.350964
0,0,0,0,0,0,1,64,0.6467373
1,2.5,0,0,0,0,0,28,1.376487
NA,5,1,1,0,1,0,27,0.6309374
1,7.5,1,1,0,1,0,52,0.6870042
NA,5,0,0,0,0,1,50,0.2526011
0,5,0,1,0,0,0,22,1.019488
0,2.5,0,0,0,1,1,70,0.9379845
NA,0,0,0,0,0,0,22,0.1260173
0,2.5,0,1,0,1,0,57,1.685969
NA,0,0,0,0,0,1,38,0.79436
1,0,0,0,0,1,0,20,2.81628
1,10,0,1,0,1,1,77,0.6197951
0,10,0,1,0,1,1,67,1.945138
1,2.5,0,1,0,0,1,39,2.481449
NA,2.5,0,0,0,0,1,40,0.3905371
0,2.5,0,0,1,0,1,27,0.3363644
1,0,0,0,1,1,1,29,0.9610656
1,10,0,1,1,1,1,34,0.7244041
0,0,0,0,1,0,1,83,0.2880495
1,7.5,0,0,0,1,1,67,1.039537
1,7.5,0,1,1,0,1,34,1.628135
1,5,0,0,0,1,0,29,0.2957789
NA,0,1,0,0,0,1,19,0.08560493
NA,2.5,0,1,0,0,0,30,3.797918
NA,7.5,0,0,0,1,0,56,0.7193289
NA,10,0,0,0,1,1,46,3.940633
NA,2.5,0,0,1,0,1,60,0.2412505
1,10,0,1,1,0,1,56,0.1976185
0,2.5,0,0,1,1,0,26,0.9200054
0,5,0,1,1,0,0,53,0.2151487
0,5,0,1,0,1,1,57,0.6545271
0,0,1,1,0,1,0,57,0.2115231
0,0,0,0,0,0,1,25,0.6316317
NA,5,0,1,1,1,1,34,0.097123
NA,5,0,1,0,1,1,32,5.606582
0,2.5,0,0,1,1,0,30,0.84511
0,2.5,0,0,1,1,0,32,0.7155647
0,0,0,1,0,0,1,51,0.8969784
NA,0,0,0,0,1,0,36,0.198372
0,10,0,0,1,1,1,50,0.3917146
0,0,0,1,1,0,1,40,0.3123476
1,7.5,0,0,0,1,1,67,1.470894
NA,2.5,0,1,1,1,0,26,0.1092304
0,2.5,0,0,0,0,1,58,0.2496045
NA,0,0,0,1,0,0,34,0.06460872
NA,2.5,0,1,0,0,1,32,3.660463
0,10,0,1,1,0,0,60,0.8113412
0,7.5,0,0,0,0,0,38,0.4073159
NA,5,0,1,0,1,0,19,0.6771349
NA,5,0,1,1,0,0,50,0.02984512
0,2.5,0,1,1,0,1,50,0.334927
1,2.5,0,0,0,1,1,70,1.349676
0,0,0,1,1,0,0,48,0.3381332
NA,0,0,0,1,0,0,31,0.1101533
0,0,0,0,1,1,0,26,0.4269017
NA,2.5,0,0,0,1,0,26,1.478787
1,2.5,0,0,0,1,1,37,0.7600528
0,0,0,0,1,1,0,30,0.6436999
0,5,0,0,1,0,1,85,0.3550176
NA,5,0,0,0,1,0,31,1.152337
NA,0,0,0,1,1,0,24,2.092802
NA,2.5,0,1,1,0,1,52,0.103217
0,5,0,0,1,1,1,44,1.377174
0,5,0,1,0,1,1,46,0.3696825
1,7.5,0,1,0,1,0,29,2.000069
NA,10,0,1,0,1,1,31,0.672083
NA,0,0,0,0,0,0,23,2.263552
NA,7.5,0,0,1,0,1,44,0.6991401
0,2.5,0,0,0,1,1,65,1.124851
1,10,0,0,0,1,1,44,0.5255371
1,10,0,0,0,1,0,39,1.985408
NA,2.5,0,1,1,0,1,29,0.4171664
NA,10,0,0,1,1,1,23,0.371941
NA,0,0,1,0,1,0,25,0.1345721
0,0,0,0,1,1,1,30,0.6136385
1,7.5,0,0,0,1,1,60,0.644864
0,5,0,0,0,0,1,56,1.328398
1,7.5,0,0,0,1,1,70,0.9196181
0,2.5,0,1,1,0,1,62,1.075205
0,5,0,0,0,0,1,63,0.9091477
NA,10,0,0,0,0,0,55,0.3410151
0,2.5,0,0,1,1,1,36,0.7552922
NA,7.5,0,0,1,0,0,40,0.1766156
NA,2.5,0,1,1,1,1,29,0.4185296
1,7.5,0,0,0,1,1,39,0.5450243
0,7.5,0,0,0,1,1,70,0.4444351
1,7.5,0,0,1,1,0,30,3.682858
NA,5,0,0,0,0,0,50,0.2533464
NA,0,0,0,1,0,0,33,1.33813
0,2.5,0,0,0,1,1,79,0.584373
1,5,0,0,1,1,1,33,0.8868882
0,2.5,0,0,1,0,0,40,0.506507
1,0,0,0,1,1,0,34,1.082752
1,7.5,0,0,1,1,1,27,3.965808
0,5,0,0,0,1,0,44,0.3765651
NA,0,0,0,1,0,0,51,0.1968907
NA,2.5,0,0,0,1,0,55,1.643886
NA,5,0,0,1,1,0,30,2.907516
NA,5,0,0,0,0,0,20,0.2431974
0,5,1,1,1,0,0,24,0.2318701
NA,5,0,1,1,1,1,32,0.06454523
0,0,0,0,0,1,0,44,0.8905922
0,2.5,0,0,1,0,1,49,0.8133738
NA,7.5,0,0,0,0,1,44,0.6133027
0,2.5,0,0,1,0,1,58,1.158789
NA,2.5,0,1,0,0,0,19,0.1727475
0,2.5,0,1,0,0,1,75,0.3913204
NA,0,0,0,0,1,0,60,1.125424
0,5,0,0,0,0,1,49,0.3799758
1,10,0,1,0,1,1,46,1.369907
NA,7.5,0,0,0,1,1,37,1.54789
1,10,0,1,1,0,1,65,0.1400401
0,7.5,0,0,1,1,1,65,0.5397234
0,2.5,0,0,0,0,0,62,0.7673259
0,0,0,0,0,1,0,63,0.6701935
0,10,0,0,0,1,1,63,0.1405784
1,0,0,1,1,1,0,38,1.25646
1,5,0,0,1,1,1,32,0.4578937
0,5,0,1,0,0,0,52,4.022151
NA,7.5,0,1,1,1,1,35,1.508597
NA,5,0,0,1,1,0,21,4.81393
1,7.5,0,0,0,1,1,66,0.8231717
1,7.5,0,1,0,1,0,48,0.9445363
1,10,0,0,0,1,0,57,2.508809
0,2.5,0,1,1,0,1,43,2.447995
NA,5,0,1,0,1,1,30,1.666704
NA,2.5,0,1,0,0,0,30,0.317072
NA,7.5,0,0,1,0,0,29,0.3960158
NA,10,0,1,0,1,1,48,1.175572
NA,10,0,0,0,0,1,54,0.1691787
1,7.5,0,0,0,1,1,46,0.5632928
1,5,0,1,1,1,1,34,0.2182131
NA,0,1,0,0,0,0,42,0.7895658
1,2.5,0,0,1,1,1,27,0.9456657
0,2.5,0,0,0,1,1,58,0.864672
NA,10,0,0,0,1,1,48,0.1273167
1,10,0,0,0,1,1,57,0.844535
NA,7.5,0,0,0,1,1,28,2.555049
NA,10,0,0,0,0,1,42,3.500791
NA,2.5,0,1,1,0,0,45,0.2047184
0,5,1,0,0,1,0,38,0.6376771
0,0,0,0,1,0,1,38,0.9769883
NA,2.5,0,0,0,1,1,20,1.993118
NA,7.5,0,1,0,1,1,63,0.3220463
0,2.5,0,0,0,0,0,66,0.5600753
NA,2.5,0,0,0,1,1,18,0.409166
0,5,0,0,1,0,1,65,1.211412
0,2.5,0,0,1,0,0,28,1.706714
0,7.5,0,0,1,1,1,33,0.1655013
1,10,1,0,0,1,1,69,3.06946
NA,2.5,0,0,0,0,0,21,1.163504
NA,2.5,0,0,1,0,0,23,0.1110229
NA,2.5,0,0,0,0,0,21,0.8134399
1,7.5,0,0,0,1,1,37,0.8481486
1,10,0,0,0,1,1,50,0.824361
0,5,0,1,1,0,0,29,0.4589811
1,10,0,0,0,1,1,38,0.4957768
NA,10,0,0,0,1,0,58,0.6771095
0,0,0,1,0,1,1,19,7.315038
1,7.5,0,1,1,0,0,70,0.8758529
0,2.5,0,0,1,0,1,46,0.9684258
1,7.5,1,1,0,1,1,60,1.469187
0,2.5,0,0,1,0,1,51,0.8911751
1,10,0,1,0,1,1,67,1.066503
NA,2.5,0,1,0,0,0,49,0.2579839
1,5,0,0,0,1,0,51,0.6639579
1,7.5,0,0,0,1,0,72,1.224952
NA,7.5,0,0,1,1,0,24,0.04341133
NA,7.5,0,1,1,0,1,29,0.1198601
0,2.5,0,0,1,1,0,26,0.7207846
NA,10,0,0,1,0,0,25,1.085769
1,5,0,0,0,1,1,54,0.4751611
0,7.5,0,0,0,1,1,52,0.1779953
1,5,0,0,0,1,0,47,2.153906
NA,5,0,0,0,1,1,20,0.4530622
